연도,시도,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경남,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,광주,,,,,,,,,,,,,,,,,,
2020,경남,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,전북,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,울산,,,,,,,,,,,,,,,,,,
2020,경남,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,충북,,,,,,,,,,,,,,,,,,
2020,제주,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,부산,,,,,,,,,,,,,,,,,,
2020,경남,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,충북,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,충남,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,충남,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,대구,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,서울,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,경남,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,충남,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,충남,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경남,,,,,,,,,,,,,,,,,,
2020,전북,,,,,,,,,,,,,,,,,,
2020,전북,,,,,,,,,,,,,,,,,,
2020,부산,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,경남,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,인천,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경남,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,전남,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,대구,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경남,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,부산,,,,,,,,,,,,,,,,,,
2020,부산,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,부산,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경남,,,,,,,,,,,,,,,,,,
2020,세종,,,,,,,,,,,,,,,,,,
2020,부산,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,부산,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,경남,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,울산,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,대구,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,경남,,,,,,,,,,,,,,,,,,
2020,경남,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,울산,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,전남,,,,,,,,,,,,,,,,,,
2020,부산,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,대구,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,인천,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,서울,,,,,,,,,,,,,,,,,,
2020,인천,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,서울,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,충남,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,충북,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,경남,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,인천,,,,,,,,,,,,,,,,,,
2020,대구,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,전남,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,대전,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,충북,,,,,,,,,,,,,,,,,,
2020,전남,,,,,,,,,,,,,,,,,,
2020,제주,,,,,,,,,,,,,,,,,,
2020,경남,,,,,,,,,,,,,,,,,,
2020,전남,,,,,,,,,,,,,,,,,,
2020,충남,,,,,,,,,,,,,,,,,,
2020,충남,,,,,,,,,,,,,,,,,,
2020,전북,,,,,,,,,,,,,,,,,,
2020,부산,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,충북,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,충남,,,,,,,,,,,,,,,,,,
2020,충남,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,전남,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,충남,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,충북,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,대구,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,전남,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,충북,,,,,,,,,,,,,,,,,,
2020,전남,,,,,,,,,,,,,,,,,,
2020,대구,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,울산,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,전남,,,,,,,,,,,,,,,,,,
2020,충북,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,전북,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,충남,,,,,,,,,,,,,,,,,,
2020,충남,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,충남,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,인천,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,전남,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,전북,,,,,,,,,,,,,,,,,,
2020,울산,,,,,,,,,,,,,,,,,,
2020,전남,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,울산,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,전북,,,,,,,,,,,,,,,,,,
2020,부산,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,경남,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,충남,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,인천,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,전남,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,경남,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,경남,,,,,,,,,,,,,,,,,,
2020,충남,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,전남,,,,,,,,,,,,,,,,,,
2020,울산,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,전북,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,충북,,,,,,,,,,,,,,,,,,
2020,전남,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,광주,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경남,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경남,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,전남,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경남,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,세종,,,,,,,,,,,,,,,,,,
2020,전남,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,인천,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,충남,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,대구,,,,,,,,,,,,,,,,,,
2020,경남,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,전남,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,전남,,,,,,,,,,,,,,,,,,
2020,전남,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,전북,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,경남,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,경남,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,전남,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,울산,,,,,,,,,,,,,,,,,,
2020,전북,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,부산,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,충남,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,인천,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,전북,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,충남,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,울산,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,충북,,,,,,,,,,,,,,,,,,
2020,전남,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,대전,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,대구,,,,,,,,,,,,,,,,,,
2020,전북,,,,,,,,,,,,,,,,,,
2020,경남,,,,,,,,,,,,,,,,,,
2020,전북,,,,,,,,,,,,,,,,,,
2020,충남,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,충남,,,,,,,,,,,,,,,,,,
2020,충남,,,,,,,,,,,,,,,,,,
2020,인천,,,,,,,,,,,,,,,,,,
2020,충남,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,경남,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,전남,,,,,,,,,,,,,,,,,,
2020,경남,,,,,,,,,,,,,,,,,,
2020,전남,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,전남,,,,,,,,,,,,,,,,,,
2020,전북,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,울산,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,경남,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,대구,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,서울,,,,,,,,,,,,,,,,,,
2020,전남,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,대구,,,,,,,,,,,,,,,,,,
2020,경남,,,,,,,,,,,,,,,,,,
2020,전북,,,,,,,,,,,,,,,,,,
2020,전남,,,,,,,,,,,,,,,,,,
2020,충남,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경남,,,,,,,,,,,,,,,,,,
2020,부산,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,세종,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,전남,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,충남,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,인천,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,전북,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,울산,,,,,,,,,,,,,,,,,,
2020,대구,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,경남,,,,,,,,,,,,,,,,,,
2020,충남,,,,,,,,,,,,,,,,,,
2020,전북,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,전남,,,,,,,,,,,,,,,,,,
2020,충남,,,,,,,,,,,,,,,,,,
2020,대전,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,충남,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,울산,,,,,,,,,,,,,,,,,,
2020,전남,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,경남,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,대구,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,대구,,,,,,,,,,,,,,,,,,
2020,인천,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,세종,,,,,,,,,,,,,,,,,,
2020,경남,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,경남,,,,,,,,,,,,,,,,,,
2020,충북,,,,,,,,,,,,,,,,,,
2020,울산,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,전북,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,충남,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,인천,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,충남,,,,,,,,,,,,,,,,,,
2020,충남,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,대구,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,경남,,,,,,,,,,,,,,,,,,
2020,전북,,,,,,,,,,,,,,,,,,
2020,충북,,,,,,,,,,,,,,,,,,
2020,경남,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,경남,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,전남,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,전북,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,충북,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,충남,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,충남,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경북,,,,,,,,,,,,,,,,,,
2020,경남,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,전북,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,인천,,,,,,,,,,,,,,,,,,
2020,전남,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,경기,,,,,,,,,,,,,,,,,,
2020,전남,,,,,,,,,,,,,,,,,,
2020,전남,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2020,강원,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,울산,,,,,,,,,,,,,,,,,,
2019,광주,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,전남,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,충남,,,,,,,,,,,,,,,,,,
2019,전북,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,충북,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,충남,,,,,,,,,,,,,,,,,,
2019,충남,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,전북,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
