발생일시_년,발생일시_월,발생장소_시도,피해면적_합계
2016,2,경상북도,0.01
2016,2,강원도,0.3
2016,2,경상남도,0.01
2016,2,경기도,0.1
2016,2,경기도,0.01
2016,2,강원도,0.3
2016,2,경상남도,0.3
2016,2,경상남도,0.03
2016,2,강원도,0.8
2016,2,경기도,0.2
2016,2,경기도,0.1
2016,2,경기도,0.8
2016,2,경기도,0.01
2016,2,경상북도,0.2
2016,2,경기도,0.6
2016,2,강원도,0.02
2016,2,경기도,0.5
2016,2,경기도,0.6
2016,2,경기도,0.01
2016,2,경상북도,0.03
2016,2,경기도,0.2
2016,2,경상북도,0.06
2016,2,경상남도,0.01
2016,2,경기도,0.1
2016,2,경상북도,0.15
2016,2,경상북도,0.01
2016,2,전라남도,0.2
2016,2,강원도,3
2016,2,경상북도,0.2
2016,2,전라남도,0.15
2016,2,전라남도,0.01
2016,2,경상북도,1.5
2016,2,경기도,0.02
2016,2,경기도,0.01
2016,2,경기도,0.13
2016,2,경기도,0.01
2016,2,강원도,0.8
2016,2,경기도,0.5
2016,2,경상북도,0.1
2016,2,강원도,1
2016,2,강원도,0.05
2016,2,경기도,0.15
2016,2,경기도,0.01
2016,2,전라남도,0.01
2016,2,경기도,0.15
2016,2,강원도,0.3
2016,2,경기도,0.5
2016,2,강원도,0.01
2016,1,강원도,0.05
2016,1,경기도,0.3
2016,1,강원도,0.03
2016,1,강원도,0.05
2016,1,경기도,0.01
2016,1,강원도,0.15
2016,1,경기도,0.7
2016,1,강원도,0.03
2016,1,강원도,0.1
2016,1,강원도,0.3
2016,1,경기도,0.09
2016,1,경기도,0.01
2016,1,전라남도,0.3
2016,1,경기도,0.04
2016,1,경기도,0.1
2016,1,강원도,0.01
2016,1,경상남도,0.2
2016,1,경상북도,0.01
2016,1,강원도,3
2016,1,경기도,0.2
2016,1,경상북도,0.01
2016,1,경기도,0.33
2016,1,경기도,0.5
2016,1,경기도,0.06
2016,1,강원도,0.03
2016,1,강원도,0.05
2016,1,경상북도,0.1
2016,1,경기도,0.33
2016,1,경기도,0.03
2016,1,경기도,0.2
2016,1,경상북도,0.3
2016,1,경상북도,0.2
2016,1,경상북도,0.3
2016,1,강원도,0.06
2016,1,경기도,0.1
2016,1,경상북도,0.5
2015,12,경상북도,0.1
2015,12,경상남도,0.2
2015,12,경상북도,0.8
2015,12,강원도,0.01
2015,12,강원도,0.01
2015,12,강원도,0.1
2015,12,강원도,0.03
2015,12,충청남도,0.03
2015,11,경상북도,0.5
2015,11,강원도,0.2
2015,11,경상남도,0.03
2015,11,경기도,0.3
2015,11,경상북도,0.01
2015,11,강원도,0.3
2015,11,강원도,0.03
2015,11,강원도,0.1
2015,10,경상북도,0.2
2015,10,경상남도,0.01
2015,10,전라북도,0.1
2015,10,경상남도,0.21
2015,10,전라북도,0.15
2015,10,경상남도,0.01
2015,10,강원도,0.1
2015,10,경상북도,0.1
2015,10,충청남도,0.05
2015,10,전라북도,0.1
2015,10,경상북도,0.1
2015,10,충청북도,0.1
2015,10,강원도,0.5
2015,10,경상북도,0.01
2015,10,경상북도,0.1
2015,10,경상남도,0.1
2015,10,경상북도,0.1
2015,10,전라남도,1
2015,10,경상북도,0.1
2015,10,경기도,0.3
2015,10,강원도,0.05
2015,10,강원도,0.8
2015,10,강원도,0.05
2015,10,경상남도,0.02
2015,10,충청북도,0.02
2015,10,경상남도,0.12
2015,10,경상남도,0.26
2015,10,강원도,0.01
2015,10,경기도,0.1
2015,10,경상북도,0.5
2015,10,경상북도,0.2
2015,10,경기도,0.03
2015,10,경상북도,0.02
2015,10,경상북도,0.01
2015,10,전라북도,0.02
2015,10,경기도,0.01
2015,10,강원도,0.1
2015,10,경상북도,0.5
2015,10,경기도,0.2
2015,10,충청남도,0.03
2015,10,경상북도,0.2
2015,9,충청남도,0.1
2015,9,충청남도,0.01
2015,9,충청남도,0.6
2015,9,강원도,0.05
2015,9,경기도,0.01
2015,9,경상북도,0.2
2015,9,경기도,0.1
2015,9,경기도,0.01
2015,9,충청남도,0.5
2015,9,경기도,0.2
2015,9,충청북도,0.02
2015,9,경기도,0.01
2015,9,충청남도,0.01
2015,9,강원도,0.01
2015,9,충청남도,0.05
2015,9,강원도,0.01
2015,9,경기도,0.01
2015,9,경기도,0.2
2015,9,강원도,0.03
2015,9,경기도,0.01
2015,9,경기도,0.1
2015,9,경상북도,0.3
2015,9,충청남도,0.05
2015,9,경기도,0.02
2015,9,전라북도,0.01
2015,9,경상북도,0.1
2015,9,충청남도,0.1
2015,9,경기도,0.01
2015,9,경기도,0.49
2015,9,경상북도,0.06
2015,9,경기도,0.06
2015,9,경기도,0.07
2015,9,충청남도,0.5
2015,8,전라남도,0.01
2015,8,경기도,0.03
2015,8,경기도,0.1
2015,8,충청남도,0.03
2015,8,경상남도,0.05
2015,8,전라남도,0.1
2015,8,경상북도,0.1
2015,8,경상북도,0.03
2015,7,경상북도,0.1
2015,7,충청북도,0.1
2015,7,충청북도,0.3
2015,7,충청북도,0.1
2015,6,경기도,0.12
2015,6,강원도,0.1
2015,6,경기도,0.02
2015,6,전라남도,0.12
2015,6,충청북도,1.1
2015,6,경상북도,0.03
2015,6,강원도,0.05
2015,6,전라남도,0.8
2015,6,경상북도,0.07
2015,6,강원도,0.02
2015,6,충청북도,0.1
2015,6,충청북도,0.05
2015,6,경상남도,0.02
2015,6,강원도,0.01
2015,6,경상북도,0.01
2015,6,경상북도,0.03
2015,6,충청북도,0.02
2015,6,경상북도,0.1
2015,6,전라남도,0.2
2015,6,경상북도,0.5
2015,6,전라남도,0.5
2015,6,전라북도,0.03
2015,6,충청남도,0.01
2015,6,경상북도,0.05
2015,6,강원도,0.1
2015,6,경기도,0.01
2015,6,강원도,0.5
2015,6,강원도,0.4
2015,6,강원도,0.25
2015,6,강원도,1.9
2015,6,경상북도,0.1
2015,6,경상북도,0.1
2015,6,강원도,0.01
2015,6,경상북도,0.05
2015,6,충청남도,0.01
2015,6,경기도,0.01
2015,6,경기도,0.3
2015,6,경기도,0.01
2015,6,경상남도,0.01
2015,6,경기도,0.5
2015,6,전라북도,0.1
2015,6,전라북도,0.05
2015,6,강원도,0.01
2015,6,경기도,0.03
2015,6,경기도,0.05
2015,6,경기도,0.5
2015,6,충청남도,0.03
2015,6,경기도,0.01
2015,6,경상북도,0.01
2015,6,전라북도,0.1
2015,6,강원도,0.02
2015,6,경상북도,0.01
2015,6,경기도,0.06
2015,6,경상북도,0.5
2015,6,강원도,0.06
2015,6,경상북도,0.03
2015,6,충청남도,0.6
2015,6,경상북도,0.1
2015,6,충청남도,0.05
2015,6,강원도,0.4
2015,6,강원도,1
2015,6,충청북도,0.02
2015,6,경상북도,0.16
2015,6,경기도,0.3
2015,6,강원도,2
2015,6,경기도,5
2015,6,경기도,0.09
2015,6,경상북도,3
2015,6,경상남도,0.3
2015,6,강원도,1
2015,6,경기도,0.05
2015,6,경기도,0.04
2015,6,강원도,0.5
2015,6,경기도,0.02
2015,6,강원도,0.1
2015,6,경상남도,0.03
2015,6,경기도,1.5
2015,6,경기도,0.09
2015,6,경상북도,0.1
2015,6,강원도,0.09
2015,6,경기도,0.3
2015,6,경기도,0.03
2015,6,경기도,0.06
2015,6,경기도,0.01
2015,6,경기도,0.3
2015,6,경기도,0.3
2015,6,경기도,0.01
2015,6,경기도,0.6
2015,5,강원도,0.2
2015,5,강원도,0.15
2015,5,경상북도,0.01
2015,5,강원도,0.06
2015,5,강원도,0.03
2015,5,강원도,1.3
2015,5,경기도,0.75
2015,5,강원도,0.25
2015,5,경상북도,0.01
2015,5,경기도,0.01
2015,5,경기도,0.1
2015,5,경기도,0.01
2015,5,경기도,0.03
2015,5,강원도,0.3
2015,5,경상남도,3
2015,5,경기도,0.7
2015,5,경기도,0.01
2015,5,경기도,0.4
2015,5,경상남도,0.04
2015,5,충청남도,0.01
2015,5,경상북도,1.5
2015,5,경기도,0.1
2015,5,충청남도,0.01
2015,5,경기도,0.23
2015,5,경기도,0.3
2015,5,전라북도,0.1
2015,5,경상북도,0.4
2015,5,경상북도,0.03
2015,5,경기도,0.01
2015,5,충청북도,0.5
2015,5,충청북도,0.05
2015,5,전라남도,0.1
2015,5,경기도,0.01
2015,5,경기도,0.19
2015,5,강원도,0.5
2015,5,경기도,0.1
2015,5,경기도,3
2015,5,경기도,0.2
2015,5,강원도,0.5
2015,5,경상남도,0.03
2015,5,경상북도,0.1
2015,5,경상북도,0.03
2015,5,충청남도,2
2015,5,충청남도,0.1
2015,5,강원도,0.7
2015,5,강원도,0.04
2015,5,강원도,0.01
2015,5,강원도,1
2015,5,강원도,3.14
2015,5,경기도,0.02
2015,5,충청남도,0.01
2015,5,경기도,0.02
2015,5,경기도,0.5
2015,5,강원도,0.2
2015,5,강원도,0.3
2015,5,충청남도,0.08
2015,5,경기도,0.2
2015,5,강원도,0.1
2015,5,충청북도,0.05
2015,5,강원도,0.1
2015,5,충청북도,0.1
2015,5,경기도,0.01
2015,5,강원도,0.1
2015,5,강원도,0.01
2015,5,강원도,0.01
2015,5,경기도,0.03
2015,5,경상북도,0.1
2015,5,경기도,1
2015,5,강원도,0.01
2015,5,강원도,0.1
2015,5,강원도,0.2
2015,5,강원도,0.01
2015,5,강원도,0.02
2015,5,강원도,0.03
2015,5,경상북도,0.01
2015,5,경기도,0.01
2015,4,강원도,1.7
2015,4,경기도,0.02
2015,4,강원도,4.6
2015,4,경기도,0.01
2015,4,경기도,0.5
2015,4,전라북도,0.2
2015,4,전라북도,0.3
2015,4,경기도,1
2015,4,충청북도,1.6
2015,4,경기도,1
2015,4,충청북도,0.01
2015,4,경상북도,0.1
2015,4,강원도,0.2
2015,4,충청북도,0.01
2015,4,경기도,0.01
2015,4,충청북도,2
2015,4,강원도,0.2
2015,4,충청남도,0.01
2015,4,전라남도,1.8
2015,4,경상남도,0.03
2015,4,경기도,0.5
2015,4,경기도,0.05
2015,4,경기도,0.12
2015,4,경기도,1
2015,4,전라남도,0.2
2015,4,경기도,3
2015,4,전라남도,0.3
2015,4,강원도,0.3
2015,4,강원도,1
2015,4,경상북도,0.01
2015,4,강원도,0.5
2015,4,경상남도,0.03
2015,4,경상북도,0.01
2015,4,경상남도,0.06
2015,4,경상북도,0.01
2015,4,충청북도,0.2
2015,4,경기도,0.06
2015,4,강원도,0.3
2015,4,경기도,0.01
2015,4,강원도,0.2
2015,4,경기도,1.65
2015,4,경기도,0.01
2015,4,경기도,0.03
2015,4,강원도,0.06
2015,4,경기도,0.17
2015,4,경기도,0.07
2015,4,경기도,0.01
2015,4,강원도,0.01
2015,4,경기도,0.01
2015,3,경기도,0.2
2015,3,경상남도,0.12
2015,3,강원도,0.1
2015,3,전라남도,0.05
2015,3,경기도,0.01
2015,3,경기도,0.01
2015,3,전라남도,0.03
2015,3,강원도,0.03
2015,3,충청북도,0.05
2015,3,전라남도,0.05
2015,3,전라남도,0.3
2015,3,강원도,0.05
2015,3,전라남도,0.02
2015,3,충청북도,0.06
2015,3,경상남도,0.02
2015,3,경상북도,2
2015,3,강원도,11.1
2015,3,경기도,1.2
2015,3,경기도,0.01
2015,3,경상남도,0.2
2015,3,전라북도,0.2
2015,3,충청북도,0.04
2015,3,전라남도,0.03
2015,3,경기도,0.16
2015,3,경상북도,0.1
2015,3,경기도,0.05
2015,3,경기도,0.1
2015,3,경상북도,0.01
2015,3,경기도,0.02
2015,3,경상북도,0.1
2015,3,경기도,0.01
2015,3,경기도,0.02
2015,3,경상북도,0.2
2015,3,강원도,0.03
2015,3,강원도,0.9
2015,3,전라남도,0.01
2015,3,경기도,0.12
2015,3,경기도,0.01
2015,3,경기도,0.01
2015,3,충청남도,0.05
2015,3,충청북도,0.03
2015,3,강원도,1.5
2015,3,강원도,0.8
2015,3,강원도,0.05
2015,3,강원도,4.8
2015,3,경기도,0.02
2015,3,강원도,0.6
2015,3,강원도,0.06
2015,3,강원도,0.8
2015,3,전라남도,0.1
2015,3,경기도,0.01
2015,3,전라남도,0.01
2015,3,경기도,0.01
2015,3,강원도,0.1
2015,3,경기도,0.05
2015,3,강원도,0.2
2015,3,경기도,0.02
2015,3,경기도,3.3
2015,3,경기도,0.2
2015,3,경기도,0.01
2015,3,전라남도,0.01
2015,3,경기도,0.01
2015,3,전라북도,0.2
2015,3,경기도,0.15
2015,3,경기도,0.01
2015,3,경기도,0.05
2015,3,경기도,0.3
2015,3,전라남도,0.03
2015,3,경상북도,0.01
2015,3,경상북도,0.1
2015,3,경상남도,0.5
2015,3,강원도,37.1
2015,3,강원도,3
2015,3,경기도,0.01
2015,3,경기도,0.01
2015,3,경상북도,0.17
2015,3,강원도,0.1
2015,3,경기도,0.01
2015,3,경기도,0.01
2015,3,경기도,0.2
2015,3,강원도,10.8
2015,3,전라남도,0.01
2015,3,경상북도,0.01
2015,3,경기도,0.02
2015,3,경기도,4.9
2015,3,경기도,0.29
2015,3,경기도,0.01
2015,3,강원도,0.3
2015,3,충청북도,0.04
2015,3,강원도,67.3
2015,3,경기도,2
2015,3,경기도,0.02
2015,3,경기도,0.01
2015,3,경기도,0.02
2015,3,강원도,0.1
2015,3,전라남도,0.03
2015,3,전라남도,0.01
2015,3,경기도,0.1
2015,3,경기도,2
2015,3,경기도,50.7
2015,3,전라남도,0.1
2015,3,경기도,0.2
2015,3,경기도,0.01
2015,3,경기도,0.5
2015,3,경기도,0.15
2015,3,경기도,0.01
2015,3,경상북도,0.03
2015,3,경상남도,0.01
2015,3,경기도,0.02
2015,3,경상북도,0.03
2015,3,경기도,0.01
2015,3,경기도,0.02
2015,3,경상북도,0.2
2015,3,경기도,0.01
2015,3,경기도,0.05
2015,3,강원도,0.3
2015,3,충청남도,0.01
2015,3,경기도,0.05
2015,3,경기도,0.01
2015,3,경기도,0.2
2015,3,경기도,0.01
2015,3,경기도,0.01
2015,3,경기도,0.01
2015,3,경기도,0.05
2015,3,경기도,0.04
2015,3,강원도,0.1
2015,3,경기도,0.17
2015,3,경기도,0.01
2015,3,경기도,0.17
2015,3,강원도,0.02
2015,3,경상북도,0.02
2015,3,강원도,1.92
2015,3,경상남도,0.3
2015,3,전라남도,0.02
2015,3,경기도,0.01
2015,3,전라남도,0.02
2015,3,전라남도,0.07
2015,3,전라남도,0.03
2015,3,충청남도,0.2
2015,3,경상북도,0.1
2015,3,강원도,0.5
2015,3,경기도,0.02
2015,3,경상북도,0.03
2015,3,전라북도,0.15
2015,3,전라남도,0.1
2015,3,경상남도,0.03
2015,3,전라북도,0.03
2015,3,경상북도,0.1
2015,3,경기도,0.02
2015,3,경상남도,0.2
2015,3,경기도,0.01
2015,3,강원도,1.5
2015,3,경기도,0.03
2015,3,경기도,0.02
2015,3,전라남도,0.1
2015,3,경상북도,0.03
2015,3,경기도,0.07
2015,3,강원도,0.2
2015,3,경기도,0.01
2015,3,경기도,0.2
2015,3,경기도,0.01
2015,3,경기도,0.01
2015,3,충청남도,0.15
2015,3,경기도,0.01
2015,3,전라남도,0.01
2015,3,강원도,0.8
2015,3,경상북도,0.1
2015,3,경상북도,0.1
2015,3,강원도,0.07
2015,3,경기도,0.4
2015,3,경기도,0.05
2015,3,경기도,0.01
2015,3,강원도,0.02
2015,3,충청북도,0.02
2015,3,경기도,0.8
2015,3,경상북도,0.1
2015,3,충청남도,0.3
2015,3,경기도,0.01
2015,3,경기도,0.05
2015,3,경상북도,1
2015,3,경기도,0.01
2015,3,전라남도,0.02
2015,3,충청남도,0.1
2015,3,전라남도,0.01
2015,3,전라남도,0.01
2015,3,경기도,0.06
2015,3,경상북도,2
2015,3,경상북도,0.1
2015,3,경상남도,0.25
2015,3,경기도,0.01
2015,3,강원도,0.03
2015,3,강원도,0.1
2015,3,경상북도,0.3
2015,3,경상남도,0.4
2015,3,충청남도,0.9
2015,3,충청남도,0.3
2015,3,전라북도,0.02
2015,3,경기도,0.02
2015,3,경상남도,3.03
2015,3,충청북도,0.02
2015,3,경상북도,0.01
2015,3,전라남도,0.01
2015,3,경기도,0.01
2015,3,경상북도,0.01
2015,3,경상북도,10
2015,3,경기도,0.05
2015,3,경상북도,0.3
2015,3,경기도,0.05
2015,3,경상북도,0.1
2015,3,경상북도,1
2015,3,전라북도,1.2
2015,3,경상남도,0.04
2015,3,경기도,0.2
2015,3,경기도,0.05
2015,3,강원도,0.4
2015,3,충청북도,0.05
2015,3,강원도,0.01
2015,3,경상남도,0.1
2015,3,경상북도,0.1
2015,3,경기도,0.1
2015,3,경기도,0.05
2015,3,충청남도,0.06
2015,3,강원도,0.1
2015,3,경기도,0.01
2015,3,경기도,0.13
2015,3,경기도,0.07
2015,3,전라남도,5
2015,3,강원도,0.9
2015,3,강원도,0.1
2015,3,전라남도,0.02
2015,3,전라남도,0.05
2015,3,전라북도,0.08
2015,3,강원도,0.2
2015,3,경기도,0.01
2015,3,경기도,0.03
2015,3,전라남도,0.04
2015,3,경기도,0.01
2015,3,경기도,0.1
2015,3,경기도,0.01
2015,3,경기도,0.01
2015,3,경상북도,0.9
2015,3,경기도,0.1
2015,3,전라북도,0.05
2015,3,전라남도,0.02
2015,3,경상북도,0.01
2015,3,충청북도,0.05
2015,3,경상북도,0.09
2015,3,전라남도,0.1
2015,3,강원도,7
2015,3,강원도,0.01
2015,3,경기도,0.3
2015,3,경기도,0.01
2015,2,전라남도,0.5
2015,2,경기도,0.05
2015,2,경기도,0.01
2015,2,충청남도,1
2015,2,경상북도,0.1
2015,2,경기도,0.01
2015,2,강원도,0.2
2015,2,경기도,0.06
2015,2,경상남도,0.01
2015,2,충청남도,0.08
2015,2,경상북도,0.2
2015,2,경기도,0.3
2015,2,경상북도,0.1
2015,2,경상남도,0.05
2015,2,경기도,0.02
2015,2,충청북도,0.05
2015,2,경기도,0.01
2015,2,전라남도,0.3
2015,2,경기도,0.06
2015,2,경상남도,0.01
2015,2,경기도,0.01
2015,2,충청북도,0.26
2015,2,경기도,0.01
2015,2,전라남도,0.01
2015,2,강원도,1
2015,2,경상북도,2
2015,2,경기도,0.01
2015,2,경상북도,0.01
2015,2,경상북도,0.2
2015,2,경상북도,0.1
2015,2,경상북도,0.01
2015,2,경상북도,0.05
2015,2,경기도,0.03
2015,2,강원도,52
2015,2,경상북도,0.01
2015,2,경상북도,0.4
2015,2,경상남도,0.06
2015,2,전라북도,0.02
2015,2,경기도,0.05
2015,2,강원도,0.1
2015,1,경기도,0.13
2015,1,전라남도,0.07
2015,1,전라남도,0.02
2015,1,전라남도,0.2
2015,1,경상북도,0.19
2015,1,경상남도,0.02
2015,1,경상북도,0.61
2015,1,전라남도,0.03
2015,1,경상북도,0.01
2015,1,경기도,0.03
2015,1,경상북도,2.2
2015,1,강원도,0.2
2015,1,강원도,0.16
2015,1,전라남도,0.02
2015,1,경상북도,0.05
2015,1,경상남도,0.5
2014,12,경상북도,0.3
2014,12,전라남도,0.01
2014,12,강원도,0.05
2014,12,경기도,0.01
2014,11,강원도,1
2014,11,경기도,0.01
2014,11,경상남도,0.05
2014,11,경기도,0.01
2014,11,경기도,0.08
2014,11,경기도,0.1
2014,11,경상북도,0.2
2014,11,경상남도,0.5
2014,11,강원도,0.05
2014,11,경상남도,0.2
2014,11,전라남도,0.01
2014,11,경기도,0.01
2014,11,경기도,0.06
2014,11,경기도,0.01
2014,11,경기도,0.07
2014,11,강원도,0.01
2014,11,경기도,0.03
2014,11,경기도,0.02
2014,11,경기도,0.03
2014,10,강원도,0.5
2014,10,강원도,0.7
2014,10,전라남도,0.01
2014,10,강원도,0.02
2014,10,전라남도,0.05
2014,10,경기도,0.3
2014,10,전라북도,0.05
2014,10,경기도,0.5
2014,10,경기도,0.1
2014,10,경기도,0.02
2014,10,충청남도,0.15
2014,10,충청남도,0.01
2014,10,경상남도,0.2
2014,10,경상북도,0.01
2014,10,경상남도,0.01
2014,10,경상북도,0.1
2014,9,경기도,0.04
2014,9,전라남도,0.01
2014,9,강원도,0.25
2014,9,충청북도,0.01
2014,7,경상북도,0.01
2014,7,경상북도,0.2
2014,7,경상북도,0.2
2014,7,강원도,0.01
2014,7,경기도,0.6
2014,7,경기도,0.01
2014,7,경기도,0.01
2014,7,경기도,0.09
2014,7,경기도,0.01
2014,7,경상북도,0.01
2014,7,전라북도,0.01
2014,6,경상남도,0.09
2014,6,전라남도,0.4
2014,6,경상남도,0.01
2014,6,강원도,0.19
2014,6,경상남도,0.08
2014,6,강원도,0.05
2014,6,전라북도,0.03
2014,6,강원도,0.01
2014,6,충청북도,0.01
2014,6,경상북도,0.1
2014,6,경기도,0.01
2014,6,강원도,0.1
2014,6,경상북도,0.1
2014,5,충청북도,0.01
2014,5,강원도,0.9
2014,5,충청북도,0.18
2014,5,경상북도,0.15
2014,5,충청남도,0.5
2014,5,전라북도,0.1
2014,5,강원도,0.25
2014,5,경기도,0.1
2014,5,경상북도,0.03
2014,5,경기도,0.02
2014,5,강원도,0.1
2014,5,경상북도,0.1
2014,5,경상북도,0.6
2014,5,경상북도,0.2
2014,5,강원도,0.3
2014,5,경상북도,0.7
2014,5,경상북도,0.1
2014,5,경기도,0.01
2014,5,경상북도,0.1
2014,5,경상북도,0.02
2014,5,경상북도,0.2
2014,5,경기도,0.05
2014,5,경상남도,0.06
2014,5,전라남도,0.2
2014,5,충청북도,0.02
2014,5,경기도,0.01
2014,5,전라북도,0.06
2014,5,경상북도,0.01
2014,5,경상남도,0.1
2014,5,충청북도,0.1
2014,5,전라남도,0.1
2014,5,강원도,0.1
2014,5,강원도,0.5
2014,5,경상남도,0.1
2014,5,강원도,0.03
2014,5,전라북도,0.01
2014,5,경상북도,0.1
2014,5,전라남도,0.5
2014,5,경기도,0.3
2014,5,경상남도,0.1
2014,5,강원도,0.5
2014,5,경상남도,0.02
2014,5,경상남도,0.3
2014,5,강원도,0.3
2014,5,경기도,0.04
2014,5,전라남도,0.03
2014,5,경상남도,0.03
2014,5,전라남도,0.5
2014,5,경기도,0.1
2014,5,강원도,0.3
2014,5,전라남도,0.03
2014,5,강원도,0.05
2014,5,강원도,0.1
2014,5,전라남도,1.3
2014,5,경상북도,0.2
2014,4,강원도,0.01
2014,4,충청북도,0.05
2014,4,충청남도,0.2
2014,4,강원도,0.1
2014,4,경상북도,1
2014,4,경기도,0.16
2014,4,강원도,0.1
2014,4,강원도,0.3
2014,4,전라남도,0.07
2014,4,강원도,0.1
2014,4,충청북도,0.3
2014,4,경상북도,0.5
2014,4,전라남도,0.01
2014,4,강원도,0.04
2014,4,충청남도,0.2
2014,4,충청북도,0.1
2014,4,경기도,0.01
2014,4,강원도,0.5
2014,4,전라남도,0.01
2014,4,강원도,0.9
2014,4,강원도,0.06
2014,4,전라남도,0.07
2014,4,강원도,0.05
2014,4,경상북도,14.3
2014,4,강원도,1
2014,4,강원도,0.4
2014,4,강원도,2.5
2014,4,경기도,0.02
2014,4,경기도,0.06
2014,4,충청남도,0.3
2014,4,전라남도,0.03
2014,4,경기도,0.08
2014,4,경상북도,0.2
2014,4,경기도,0.01
2014,4,전라남도,0.05
2014,4,충청남도,0.01
2014,4,충청남도,0.09
2014,4,충청북도,0.05
2014,4,전라북도,0.1
2014,4,강원도,0.03
2014,4,경상북도,0.01
2014,4,전라남도,0.1
2014,4,경기도,0.04
2014,4,경기도,1.15
2014,4,경기도,0.01
2014,4,전라북도,0.03
2014,4,경기도,0.3
2014,4,충청남도,0.3
2014,4,강원도,0.2
2014,4,경기도,0.1
2014,4,전라남도,0.03
2014,4,경기도,0.3
2014,4,강원도,0.05
2014,4,강원도,0.09
2014,4,전라북도,0.2
2014,4,강원도,0.1
2014,4,경기도,0.3
2014,4,충청남도,0.3
2014,4,경기도,0.01
2014,4,경기도,0.01
2014,4,강원도,0.2
2014,4,충청남도,0.5
2014,4,충청남도,0.05
2014,4,경기도,0.01
2014,4,강원도,0.03
2014,4,경상북도,0.02
2014,4,강원도,0.09
2014,4,경상남도,0.3
2014,4,경기도,0.6
2014,4,경기도,0.01
2014,4,충청북도,0.2
2014,4,전라북도,0.5
2014,4,경기도,0.02
2014,4,경상북도,0.05
2014,4,전라남도,0.01
2014,4,경상북도,0.1
2014,4,경상북도,3.5
2014,4,경상북도,0.5
2014,4,경상남도,0.05
2014,4,경기도,0.03
2014,4,경기도,0.02
2014,4,경상북도,0.2
2014,4,충청남도,0.05
2014,4,충청북도,0.1
2014,4,충청남도,0.06
2014,4,경상북도,0.8
2014,4,충청남도,0.01
2014,4,경상남도,0.3
2014,4,경기도,0.5
2014,4,경상북도,0.2
2014,4,충청북도,0.2
2014,4,충청북도,0.05
2014,4,강원도,0.1
2014,4,경기도,0.15
2014,4,강원도,0.2
2014,4,경상북도,0.1
2014,4,강원도,0.1
2014,4,경상북도,0.03
2014,4,강원도,0.01
2014,4,전라남도,0.2
2014,4,경상남도,0.02
2014,4,강원도,0.03
2014,4,전라남도,0.01
2014,4,강원도,0.05
2014,4,전라남도,0.01
2014,4,경상남도,0.01
2014,4,경기도,0.1
2014,4,경상북도,0.3
2014,4,강원도,1.42
2014,4,전라남도,0.05
2014,4,경기도,0.02
2014,4,경기도,0.01
2014,4,경기도,0.1
2014,4,충청남도,0.01
2014,4,경상북도,0.2
2014,4,전라남도,0.02
2014,4,충청남도,0.01
2014,4,충청북도,0.2
2014,4,경기도,0.16
2014,4,전라남도,0.01
2014,4,경기도,0.1
2014,4,전라남도,0.1
2014,4,경상북도,0.2
2014,4,경기도,0.03
2014,4,전라북도,0.15
2014,4,전라북도,0.03
2014,4,경상북도,0.01
2014,4,전라남도,0.01
2014,4,전라남도,0.2
2014,4,전라남도,0.02
2014,4,전라북도,0.03
2014,4,경기도,0.17
2014,4,전라남도,1.5
2014,4,경기도,0.1
2014,4,경상남도,0.05
2014,4,경기도,0.01
2014,4,경기도,0.1
2014,4,전라북도,0.1
2014,4,충청남도,0.3
2014,4,경기도,0.01
2014,4,경상북도,0.05
2014,4,경기도,0.1
2014,4,경상북도,0.06
2014,4,경기도,0.08
2014,4,전라남도,0.3
2014,4,충청남도,0.05
2014,4,전라남도,0.03
2014,4,경상남도,0.1
2014,4,전라남도,0.5
2014,4,경기도,0.12
2014,4,경기도,0.02
2014,4,충청남도,1.8
2014,4,경기도,0.01
2014,4,경상남도,0.5
2014,4,경기도,0.25
2014,4,전라북도,0.05
2014,4,충청남도,0.2
2014,4,충청남도,0.03
2014,4,경상북도,0.05
2014,4,전라북도,0.03
2014,4,경상남도,0.01
2014,4,경상남도,0.02
2014,4,경기도,0.05
2014,4,강원도,0.2
2014,4,경상북도,0.03
2014,4,경기도,0.16
2014,3,경기도,0.03
2014,3,충청남도,0.45
2014,3,경기도,0.11
2014,3,경기도,0.06
2014,3,경기도,0.01
2014,3,경상북도,0.1
2014,3,강원도,0.15
2014,3,강원도,0.2
2014,3,강원도,0.03
2014,3,경상북도,0.01
2014,3,경기도,0.09
2014,3,강원도,0.3
2014,3,강원도,0.2
2014,3,전라남도,0.4
2014,3,경상북도,1.8
2014,3,경상북도,0.02
2014,3,경상북도,0.01
2014,3,전라남도,0.3
2014,3,경상북도,0.01
2014,3,경상북도,0.2
2014,3,전라남도,0.9
2014,3,경상북도,0.1
2014,3,경기도,0.1
2014,3,경상북도,0.1
2014,3,경상북도,0.1
2014,3,경상남도,0.2
2014,3,경상북도,0.1
2014,3,전라남도,0.4
2014,3,전라남도,0.08
2014,3,전라남도,0.5
2014,3,전라남도,0.2
2014,3,경상남도,0.01
2014,3,충청남도,0.1
2014,3,경상북도,0.01
2014,3,경상남도,0.01
2014,3,경상북도,0.06
2014,3,경상북도,0.1
2014,3,경상남도,0.16
2014,3,경상북도,0.5
2014,3,강원도,0.06
2014,3,전라남도,1.2
2014,3,경상북도,0.5
2014,3,전라북도,0.02
2014,3,전라남도,0.3
2014,3,경상남도,1.5
2014,3,충청남도,3
