지점,지점명,년월,SPI3,SPI6
146,전주,2019-01,-0.5103225806451613,0.23083870967741935
146,전주,2019-02,-0.5096071428571428,1.4195357142857143
146,전주,2019-03,-0.8187096774193549,-0.04774193548387097
146,전주,2019-04,-0.49033333333333334,-0.6893333333333334
146,전주,2019-05,-0.7422580645161291,-0.9048387096774194
146,전주,2019-06,-0.834,-1.24
146,전주,2019-07,-1.3306451612903225,-1.4358064516129032
146,전주,2019-08,-1.2732258064516129,-1.479032258064516
146,전주,2019-09,-1.2020000000000002,-1.4376666666666666
146,전주,2019-10,-0.16838709677419353,-0.922258064516129
146,전주,2019-11,0.20033333333333334,-0.9263333333333333
146,전주,2019-12,0.8403225806451613,-0.7941935483870968
146,전주,2020-01,0.5835483870967741,-0.12516129032258067
146,전주,2020-02,1.153448275862069,0.48586206896551726
146,전주,2020-03,1.1716129032258065,1.3290322580645162
146,전주,2020-04,-0.452,0.048
146,전주,2020-05,-0.9070967741935484,-0.02258064516129032
146,전주,2020-06,-0.6433333333333333,0.07800000000000001
146,전주,2020-07,0.4754838709677419,0.33677419354838706
146,전주,2020-08,1.9016129032258062,1.6980645161290322
146,전주,2020-09,2.0669999999999997,1.8596666666666666
146,전주,2020-10,1.8929032258064515,1.7567741935483872
146,전주,2020-11,-0.1753333333333333,1.77
146,전주,2020-12,-1.5519354838709678,1.8048387096774194
146,전주,2021-01,-0.9119354838709677,1.8887096774193548
146,전주,2021-02,-0.7074999999999999,-0.4853571428571429
146,전주,2021-03,0.2541935483870968,-1.1635483870967742
146,전주,2021-04,0.215,-0.5003333333333333
146,전주,2021-05,0.2858064516129032,-0.12290322580645162
146,전주,2021-06,0.7143333333333334,0.703
146,전주,2021-07,0.6564516129032258,0.6387096774193549
146,전주,2021-08,0.39064516129032256,0.42451612903225805
146,전주,2021-09,0.6143333333333333,0.751
146,전주,2021-10,0.7164516129032258,0.8358064516129032
146,전주,2021-11,0.9826666666666667,0.8283333333333334
146,전주,2021-12,0.387741935483871,0.6809677419354838
146,전주,2022-01,-0.3735483870967742,0.6364516129032258
146,전주,2022-02,-1.3522222222222222,0.7948148148148149
146,전주,2022-03,-1.7474193548387098,-0.4032258064516129
146,전주,2022-04,-0.38,-0.5676666666666667
146,전주,2022-05,-0.33096774193548384,-1.0009677419354839
146,전주,2022-06,-0.45066666666666666,-1.2416666666666667
146,전주,2022-07,-0.77,-0.8861290322580645
146,전주,2022-08,-0.4303571428571429,-0.5467857142857143
146,전주,2022-09,-0.2706896551724138,-0.4437931034482759
146,전주,2022-10,-0.14161290322580644,-0.6080645161290322
146,전주,2022-11,-0.49827586206896557,-0.5841379310344827
146,전주,2022-12,-0.2438709677419355,-0.4064516129032258
146,전주,2023-01,0.2306451612903226,-0.14193548387096774
146,전주,2023-02,0.6253571428571428,-0.3675
146,전주,2023-03,-0.9274193548387096,-0.8654838709677419
146,전주,2023-04,-1.5413333333333334,-0.8573333333333333
146,전주,2023-05,-0.7043333333333333,-0.25866666666666666
146,전주,2023-06,0.705,0.22633333333333333
146,전주,2023-07,1.049,0.662
152,울산,2013-07,-0.4405454545454546,-0.46481818181818185
152,울산,2013-08,-1.1071612903225807,-1.1635806451612902
152,울산,2013-09,-1.8602999999999998,-1.9547333333333332
152,울산,2013-10,-1.3444516129032258,-1.8012903225806451
152,울산,2013-11,-0.7193666666666666,-1.6979
152,울산,2013-12,0.3730967741935484,-1.6275806451612902
152,울산,2014-01,-0.4488064516129032,-1.4902903225806452
152,울산,2014-02,0.2794285714285714,-0.6591428571428571
152,울산,2014-03,0.8256451612903225,0.7045806451612903
152,울산,2014-04,0.9978333333333332,0.5255666666666666
152,울산,2014-05,0.3839677419354839,0.3826451612903226
152,울산,2014-06,-0.5891333333333333,-0.07529999999999999
152,울산,2014-07,-1.3079677419354838,-0.6039677419354839
152,울산,2014-08,-0.12467741935483871,0.05780645161290322
152,울산,2014-09,0.5873333333333334,0.3172666666666667
152,울산,2014-10,1.055774193548387,0.36712903225806454
152,울산,2014-11,0.6196666666666667,0.5355333333333333
152,울산,2014-12,0.6261935483870967,0.7284516129032258
